CODIGO,DESCRIPCI‡N,PRECIO UNITARIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDDI ABRIL 2025,CANTIDAD EXISTENCIA ALMACêN CDCH ABRIL 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    ABRIL 2025,MONTO DE EXISTENCIAS ABRIL EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA  MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI MAYO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH MAYO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    MAYO 2025,MONTO DE EXISTENCIAS MAYO EN B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JUNIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JUNIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JUNIO 2025,MONTO DE EXISTENCIAS EN JUNIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI JULIO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH JULIO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    JULIO 2025,MONTO DE EXISTENCIAS EN JULIO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDDI AGOSTO 2025,CANTIDAD EXISTENCIA ALMACêN CDCH AGOSTO 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    AGOSTO 2025,MONTO DE EXISTENCIAS EN AGOSTO B/.,CANTIDAD EXISTENCIA ALMACêN CDPA SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI SEPTIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH SEPTIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    SEPTIEMBRE 2025,MONTO DE EXISTENCIAS EN SEPTIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI OCTUBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH OCTUBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    OCTUBRE 2025,MONTO DE EXISTENCIAS EN OCTUBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI NOVIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH NOVIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES    NOVIEMBRE 2025,MONTO DE EXISTENCIAS EN NOVIEMBRE B/.,CANTIDAD EXISTENCIA ALMACêN CDPA DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDDI DICIEMBRE 2025,CANTIDAD EXISTENCIA ALMACêN CDCH DICIEMBRE 2025,TOTAL DE EXISTENCIAS  DISPONIBLES DICIEMBRE 2025,MONTO DE EXISTENCIAS EN DICIEMBRE 2025 B/.
103059401,"CICLOSPORINA 100mg/ml, soluci¢n con microemulsi¢n, frasco, V.O.",184.00 ,60,0,0,60 ,"11,040.00 ",60,0,0,60,"11,040.00",60,0,0,60,"11,040.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103059601,"FLUOXETINA HIDROCLORURO 20mg/5ml, soluci¢n, frasco, V.O.",2.29 ,348,0,61,409 ,936.61 ,298,0,61,359,822.11,298,0,61,359,822.11,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103059701,"IBUPROFENO, 100MG/5ML,  SUSPENSI‡N, FRASCO, V.O.",4.00 ,86,1059,225,"1,370 ","5,480.00 ",0,348,0,348,"1,392.00","3,000",227,0,"3,227","12,908.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103060201,"MOMETASONA FUROATO 200mcg/ inhalaci¢n, polvo seco, inhalador, V°a Bucal.",22.50 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103060401,"LAMIVUDINA 10mg/ml, soluci¢n, frasco, 240-300ml, V.O.",12.20 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103060501,"ZIDOVUDINA 10mg/ml, soluci¢n, frasco, 240- 300ml, V.O.",20.02 ,0,3,0,3 ,60.06 ,0,2,0,2,40.04,0,2,0,2,40.04,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103060601,"FENTANILO, 25MCG, PARCHE TRANSDêRMICO, V÷A T‡PICA.",3.88 ,0,384,552,936 ,"3,631.68 ",0,240,0,240,931.20,0,180,0,180,698.40,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103060801,"TIOTROPIO BROMURO, 18MCG/INHALACI‡N, POLVO SECO, INHALADOR CON DISPOSITIVO, V÷A BUCAL",2.32 ,"7,494",0,0,"7,494 ","17,386.08 ","45,395",0,"13,500","58,895","136,636.40","27,095",0,5400,"32,495","75,388.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103061001,"SODIO CLORURO, 0.85%-0.9%, GOTAS NASALES EN SOLUCI‡N, FRASCO 50ML, V÷A NASAL.",3.34 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103061101,"CALCIPOTRIOL (HIDRATO), 50MCG/G CON BETAMETASONA (DIPROPIONATO), 05MG/G, GEL FRASCO, 30G, VIA T‡PICA.",25.00 ,"7,734",3340,50,"11,124 ","278,100.00 ","34,280","6,700","1,935","42,915","1,072,875.00","33,594",5910,1935,"41,439","1,035,975.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103061201,"RIVASTIGMINA, 9MG PARCHE TRANSDêRMICO, V÷A T‡PICA",1.05 ,"105,000",0,0,"105,000 ","110,250.00 ","4,650","3,960",0,"8,610","9,040.50","3,150",990,0,"4,140","4,347.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103061301,"RIVASTIGMINA, 18MG PARCHE TRANSDêRMICO, V÷A T‡PICA",1.28 ,"143,850",7740,0,"151,590 ","194,035.20 ","52,140","9,180",0,"61,320","78,489.60","296,340",6000,0,"302,340","386,995.20",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103061401,"TOBRAMICINA 300mg/5ml, soluci¢n para Inhalaci¢n y Nebulizar, ampolla.",25.87 ,896,0,0,896 ,"23,179.52 ",336,0,0,336,"8,692.32",224,0,0,224,"5,794.88",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103061701,"MOMETASONA, 50MCG/INHALACI‡N, SUSPENSI‡N ACUOSA EN AEROSOL, INHALADOR, VIA NASAL.",4.13 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103061801,"TOBRAMICINA, 3MG/ML (0.3%), SOLUCION,GOTAS, VIA OFTALMICA",7.13 ,485,210,0,695 ,"4,955.35 ",0,175,0,175,"1,247.75",0,130,0,130,926.90,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103061901,"TOBRAMICINA,0.3% C/DEXAMETASONA 0.1% SUSPENSI‡N, GOTAS, VIA OFTALMICA",1.80 ,"47,533",40,340,"47,913 ","86,195.49 ","45,059",350,10,"45,419","81,708.78","44,579",290,10,"44,879","80,737.32",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103062001,"DEXTROSA 37.5g cada 100ml, soluci¢n oral, 200ml.",5.92 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
103062101,"POLIETILENGLICOL 3350, CON ELECTROLITOS (SULFATO DE SODIO ANHIDRO, BICARBONATO DE SODIO, CLORURO DE SODIO, CLORURO DE POTASIO), POLVO PARA SOLUCION, V.O.",5.90 ,0,8,0,8 ,47.20 ,"6,112",0,480,"6,592","38,892.80","5,632",0,0,"5,632","33,228.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104006501,"CORTICOIDE DE BAJA POTENCIA NO FLUORINADO: DESONIDE, 0.05% o HIDROCORTISONA  0.25 -2.5%,  crema, tubo, 15-30g, V°a T¢pica.",0.60 ,"2,457",499,3336,"6,292 ","3,743.74 ",0,0,"1,996","1,996","1,187.62",0,0,1996,"1,996","1,187.62",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104009001,"ALUMINIO ACETATO µCIDO, 0.050% A 0.060%, CREMA, PH: 4.0 - 4.8, TUBO, 30G V÷A T‡PICA.",1.73 ,"16,773",8254,3225,"28,252 ","48,875.96 ","52,781","8,072",299,"61,152","105,792.96","121,437",6468,299,"128,204","221,792.92",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104009801,"FUSIDATO S‡DICO 2%, ungÅento, tubo, 15-20g, V°a T¢pica.",2.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104011901,"BETAMETASONA VALERATO 0.1%, crema, tubo, 15g, V°a T¢pica.",3.00 ,"46,984",1830,4768,"53,582 ","160,746.00 ","23,425","7,760","4,536","35,721","107,163.00","24,125",6250,4276,"34,651","103,953.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104013601,"KETOCONAZOL, 1-2%, CREMA, TUBO, 15- 20G, V÷A T‡PICA.",0.45 ,"32,498",31220,18255,"81,973 ","36,887.85 ","12,487","26,587","12,990","52,064","23,428.80","12,487",24831,12834,"50,152","22,568.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104014101,"GENTAMICINA SULFATO, 0.3%, UNGöENTO, TUBO, 3-5G, V÷A OFTµLMICA",1.58 ,"8,827",168,0,"8,995 ","14,212.10 ","4,022",593,0,"4,615","7,291.70","4,022",195,0,"4,217","6,662.86",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104014701,"SULFADIAZINA DE PLATA 1%, crema, pote, 100-400g, V°a T¢pica.",35.00 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104014801,"CORTICOIDE POTENCIA ALTA: AMCINONIDE 0.1% o BETAMETASONA DIPROPIONATO 0.05%  o FLUOCINOLONA ACET‡NIDA 0.2%  o HALCINONIDA 1%  o MOMETASONA FUROATO 0.1%, crema, tubo, 15g, V°a T¢pica.",0.99 ,"9,334",2062,397,"11,793 ","11,675.07 ",244,"3,712",293,"4,249","4,206.51","7,832",11146,2721,"21,699","21,482.01",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104014901,"CLORANFENICOL 1%, ungÅento, tubo 3-5g, V°a Oft†lmica.",4.11 ,370,250,120,740 ,"3,041.40 ",136,250,0,386,"1,586.46",136,250,0,386,"1,586.46",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104015301,"BENZOILO PER‡XIDO 5%, gel, tubo, 40-60g, V°a T¢pica.",5.09 ,0,196,190,386 ,"1,964.74 ","2,972",550,0,"3,522","17,926.98","2,972",535,0,"3,507","17,850.63",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104016801,"ACICLOVIR 3%, ungÅento, tubo, 3-7g, V°a Oft†lmica.",14.35 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104017001,"CLOBETASOL PROPIONATO 0.05%, crema, tubo, 25g, V°a T¢pica. (Corticoide s£per potente).",1.54 ,0,0,28,28 ,43.12 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104017301,"MENTOL COMPUESTO 10-20%, ungÅento, tubo, V°a T¢pica.",1.25 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104017701,"FLUORACILO 5%, crema, tubo, 15-30g, V°a T¢pica.",12.18 ,150,0,0,150 ,"1,827.00 ",42,0,0,42,511.56,42,0,0,42,511.56,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
104018501,"SULFADIAZINA DE PLATA 1%, CREMA, TUBO O POTE, 30-60G V÷A T‡PICA.",2.82 ,"7,374",1051,0,"8,425 ","23,716.38 ","4,619",434,0,"5,053","14,224.20","4,619",42,0,"4,661","13,120.72",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105000101,"ETONOGESTREL 68MG, IMPLANTE, S.C.",92.00 ,664,64,0,728 ,"66,976.00 ",594,51,0,645,"59,340.00",594,47,10,651,"59,892.00",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105001401,"ESTR‡GENO CONJUGADOS NATURALES DE ORIGEN EQUINO, 0.625MG/G, CREMA TUBO CON APLICADOR, 40-45 G  V. VAGINAL.",4.69 ,30,50,360,440 ,"2,063.60 ",30,0,0,30,140.70,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105001801,"METRONIDAZOL 500mg, ¢vulo, V°a Vaginal.",0.28 ,"108,120",23700,11480,"143,300 ","40,124.00 ","214,430","19,700","4,370","238,500","66,780.00","213,330",16010,4370,"233,710","65,438.80",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105002501,"ANTIHEMORROIDAL CON CORTICOIDE Y ANESTêSICO LOCAL: HIDROCORTISONA o BETAMETASONA o PREDNISOLONA con LIDOCA÷NA o BENZOCA÷NA; O DOBESILATO CALCIO MONOHIDRATO 4G /LIDOCAINA 2G / DEXAMETASONA ACETATO 0.025G, crema, jalea, pomada o ungÅento rectal, con tubo aplicador, V°a Rectal.",7.20 ,"6,108",1720,3625,"11,453 ","82,461.60 ","2,460",870,"2,883","6,213","44,733.60","2,510",439,2853,"5,802","41,774.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105002901,"LIGNOCA÷NA (LIDOCA÷NA) 2%, jalea, tubo,  20-30g, V°a T¢pica.",14.95 ,"1,311",61,30,"1,402 ","20,959.90 ",686,61,105,852,"12,737.40",686,61,55,802,"11,989.90",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105004901,"PARACETAMOL (ACETAMINOFEN), 250-300MG. SUPOSITORIOS PEDIµTRICOS, VIA RECTAL.",0.15 ,"8,100",780,500,"9,380 ","1,407.00 ","6,800",460,550,"7,810","1,171.50",0,460,550,"1,010",151.50,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105006201,"METACRESOLSULF‡NICO µCIDO con FORMALDEH÷DO (POLICRESULENO) 18mg/g, gel,  tubo con aplicador, 50g, V°a Vaginal.",14.50 ,"5,022",2917,180,"8,119 ","117,717.38 ","4,598","2,832",160,"7,590","110,047.41",0,2783,160,"2,943","42,670.56",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105007201,"DICLOFENACO S‡DICO 50mg,  supositorio, V°a Rectal.",0.49 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105007701,"IMIDAZOLES: CLOTRIMAZOL, ISOCONAZOL, MICONAZOL, 1-2%, CREMA O JALEA, TUBO CON APLICADOR, 35-40G, V÷A VAGINAL",0.66 ,"54,995",4523,2692,"62,210 ","41,058.60 ","43,651","1,379","3,948","48,978","32,325.48",0,0,3948,"3,948","2,605.68",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105007801,"DINOPROSTONE, 2MG/3G, GEL, TUBO CON APLICADOR PRECARGADO O JERINGA, V÷A VAGINAL.",37.80 ,480,533,200,"1,213 ","45,851.40 ","1,560",403,730,"2,693","101,795.40",0,393,730,"1,123","42,449.40",,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105008101,"LEVONORGESTREL 52mg (20mcg/24horas), sistema Intrauterino.",155.00 ,705,21,12,738 ,"114,390.00 ",558,8,0,566,"87,730.00",0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
105008201,"LIDOCAINA 700MG, PARCHE, VIA TOPICA.",5.75 ,0,0,0,0 ,0.00 ,0,0,0,0,0.00,0,0,0,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00,,,,0,0.00 ,,,,0,0.00 ,,,,0,0.00 
Total general,,"28,838","84,006,232","16,710,085","16,074,677","116,790,994","40,602,608.62","68,612,789","16,297,009","11,595,276","96,489,084","37,901,402.35","67,587,147","14,119,533","11,648,344","93,355,024","38,505,395.14",0,0,0,0,0.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00
